id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews
22217757,3-BR duplex in Bed-Stuy Brownstone,3616251,Michael,Brooklyn,Bedford-Stuyvesant,Private room,120,3,72
31565043,Huge lux design private bedroom with a bathroom!,80091916,Adwa,Queens,Ditmars Steinway,Private room,120,30,0
48979732,"24/7 CrashPad in my Living Room,Next to Subway",262459086,Kirt,Brooklyn,Bedford-Stuyvesant,Shared room,38,7,5
14339989,Lg Modern 1 Bedroom / Rooftop Bldg,9226441,Michael,Manhattan,Kips Bay,Entire home/apt,295,30,49
22337421,Cozy Sunny Private Room in Bed-Stuy Brooklyn,5891676,Miao,Brooklyn,Bedford-Stuyvesant,Private room,70,2,40
3760824,Bushwick Room w/ Private Entrance & Bathroom!,12720552,Julie,Brooklyn,Bushwick,Private room,110,1,25
13130332,Welcome to Williamsburg,16708043,Justin,Brooklyn,Williamsburg,Private room,75,30,42
44445557,TreeHouse: Modern 4 BR Townhouse (2nd Floor),13603829,Kay,Brooklyn,Kensington,Entire home/apt,587,1,39
7480066,"130/night, big and cozy, Brooklyn",4336763,Lary,Brooklyn,Park Slope,Entire home/apt,130,1,4
38622270,Lovely apartment,207640201,Denny,Bronx,Tremont,Shared room,60,30,0
43569595,Pura vida,335920793,Jimmy,Queens,Corona,Private room,120,3,2
49920246,Murray Hill - Hard to come by - 2b/1b,86771798,Daia,Manhattan,Murray Hill,Entire home/apt,129,30,0
42972034,New(2015) Room & easy commute to Manhattan 35min,334163301,Soya,Queens,Elmhurst,Private room,37,30,1
49478297,Spacious private room,387392238,Siarhei & Kristina,Brooklyn,Bushwick,Private room,46,30,0
27483961,Cozy & Modern Home Share for Young Professionals,253836845,Ollie,Brooklyn,Bedford-Stuyvesant,Private room,57,30,3
22685532,Modern 2 bedroom apartment in Ozone Park Queens,143938171,Ashley,Queens,Ozone Park,Entire home/apt,200,30,0
46973640,BRAND NEW Prime Gramercy Loft-Studio ~W&D in unit~,27181542,Jt,Manhattan,Kips Bay,Entire home/apt,199,30,2
42910622,New Modern Apt. 1 Bed/1.5 Bath in Williamsburg,53963410,Michael,Brooklyn,Williamsburg,Entire home/apt,130,31,2
44418054,"Stunning Bright & Airy Loft Style Apartment, Soho",2343858,Claire,Manhattan,SoHo,Entire home/apt,725,30,0
15944313,Holiday Sublet in Eco-Friendly Artist House,4263511,Miriam,Brooklyn,Flatbush,Private room,42,30,1
48281400,Stylish NEW 5BR/3BATH,358356356,Alex And Vlada,Brooklyn,Bedford-Stuyvesant,Entire home/apt,209,35,0
44402774,"Spacious, clean and stylish room close to all.",80573754,Marisol,Bronx,Fieldston,Private room,80,3,8
28343300,"Sunny apartment in BK- Close to J,M,Z",4492236,Rebecca,Brooklyn,Williamsburg,Entire home/apt,150,30,1
8266641,2 bedroom in Stuyvesant Heights,43588775,Anthony,Brooklyn,Bedford-Stuyvesant,Private room,139,30,97
46729966,Near Empire State Building Entire Place Is Yours,377647905,AnnaMarie,Manhattan,Murray Hill,Private room,221,1,16
21435800,Private Brownstone  Basement Studio Seasonal Space,289199951,Iain,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,2,112
39331654,EXQUISITE TRANQUIL QUIET ROOM IN NYC,263468322,David,Queens,Astoria,Private room,80,3,0
50190855,Shared Room in Great Apt,133802988,Alex & Vlada,Queens,Ridgewood,Shared room,28,30,0
12679172,Massive 2 Bed near Columbia Univ.,43733051,Hannah,Manhattan,Harlem,Entire home/apt,100,30,27
50002776,Luxury 1 Bedroom NYC Stay,113854049,Diamond,Manhattan,East Harlem,Private room,63,1,0
18652544,Beautiful One bedroom in Midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,Hotel room,160,60,1
24348078,Large and bright room 15 min away from Manhattan,176427055,Adam,Queens,Astoria,Private room,62,1,193
7699703,Private Brooklyn room by the L line,15420345,Anastassia,Brooklyn,Bushwick,Private room,65,30,0
39866812,Foxy’s Cozy Hide Away!!!!  ***MINUTES FROM JFK***,211666263,Trice,Brooklyn,East New York,Entire home/apt,125,30,3
44196174,Space available for female only,356034202,Pinky,Queens,Woodside,Shared room,40,30,0
11758313,Renovated Studio near Soho,51501835,Jeniffer,Manhattan,Little Italy,Entire home/apt,95,30,8
18949137,"Clean and Simple 1-Bedroom, Steps from University",33683538,Frank,Manhattan,Morningside Heights,Entire home/apt,120,30,11
13123232,Beautiful Private Room Near Hudson River,12341146,Michelle,Manhattan,Hell's Kitchen,Private room,80,30,1
8847268,Apartment with terrasse greenpoint brooklyn,1818225,Amael,Brooklyn,Greenpoint,Entire home/apt,80,30,0
48331524,Living With the Locals,358903800,Asaad,Manhattan,Harlem,Private room,88,2,3
9178165,Great Space..  Central Park Area!,527811,D. Christopher,Manhattan,East Harlem,Private room,74,1,303
49491879,"Luxe UES 1BR w/ Doorman, Elevator, Gym, Coworking Spaces, by Blueground",107434423,Blueground,Manhattan,Upper East Side,Entire home/apt,392,30,0
24962583,NOVEMBER AMAZING SPECIAL GRAMMERCY MANHATTAN,18767788,Earl,Manhattan,Gramercy,Entire home/apt,165,30,48
51001855,Lovely 1 Bedroom with balcony near Central Park,412573578,Moe,Manhattan,Upper West Side,Private room,103,1,1
2435621,Stunning 1br in Historic Brownstone,26640,Carlos,Manhattan,Upper West Side,Entire home/apt,75,30,47
49946280,1 Bdrm New York Penthouse in Luxury CondoHotel,402749186,Jonee,Manhattan,Midtown,Entire home/apt,479,7,0
20494672,Private top-floor in owner occupied  Brownstone,71097702,Paula,Brooklyn,Park Slope,Entire home/apt,295,30,56
21008007,Cozy private room 15 mins to Soho,17428620,Roman,Brooklyn,Brooklyn Heights,Private room,119,30,1
48590102,"Flatiron District, Need I say more.",51865341,Rose,Manhattan,Flatiron District,Private room,95,4,7
11526590,Large 1br in central Nolita / SoHo,576387,Noah,Manhattan,Nolita,Entire home/apt,200,30,5
9747647,Big and sunny room in Greenpoint,8768792,Fernando,Brooklyn,Greenpoint,Private room,70,30,1
38978715,Vanderbilt Property I,57064846,Inna,Brooklyn,Fort Greene,Entire home/apt,185,30,36
21730735,"Steps to LGA, near CitiField, JFK,Manhattan (RM#1)",156948703,Asad,Queens,East Elmhurst,Private room,65,1,294
41173094,"NYC spacious 2 Bed, 2 Bath With Indoor Parking",38650653,Michelle,Queens,Flushing,Entire home/apt,254,30,13
25323809,New Private Cozy Condo with private bedroom & bath,61699814,Shanthi,Bronx,Kingsbridge,Private room,45,7,3
34142893,WOMEN ONLY - Private Room in Harlem Apartment! (B),18886157,Alexandra,Manhattan,Harlem,Private room,60,30,6
50503347,Cozy Craftsman Cottage -5 mins from Rockaway Beach,405795926,Craftsman,Queens,Far Rockaway,Entire home/apt,650,2,2
33701016,Bright modern loft in Crown Heights brownstone,9919024,Francesco,Brooklyn,Crown Heights,Entire home/apt,149,5,17
1910270,Lovely Brooklyn Brownstone  one block from Subway,9912620,Sunita,Brooklyn,Carroll Gardens,Entire home/apt,450,5,16
47727976,ALL Brand NEW~ Prime Location~ STUDIO ~W&D in unit,27181542,Jt,Manhattan,Upper East Side,Entire home/apt,199,30,3
27622210,Quiet and modern Williamsburg garden 1BR,402569,Celia,Brooklyn,Williamsburg,Entire home/apt,180,30,41
23788475,Clean Room right by Columbus Circle / Central Park,26921064,Ken,Manhattan,Hell's Kitchen,Private room,90,30,92
40841647,"Nice Room in Old American Style House, Near Subway",167591272,Giorgi,Queens,Woodhaven,Private room,75,5,47
14316284,Lovely One Bedroom West Village,1483451,Pipi,Manhattan,Greenwich Village,Entire home/apt,115,30,67
36421737,19min to Manhattan & Safe Neighborhood&PrivateRoom,238989521,Takatomo,Queens,Sunnyside,Private room,35,30,0
46525120,3B Sunset Park Private Room & Bathroom,355019887,Hong Sheng,Brooklyn,Sunset Park,Private room,63,1,27
10085478,Deluxe Brooklyn Loft,47554473,Henry Norman,Brooklyn,Greenpoint,Entire home/apt,268,3,22
51446411,3BR w PRIVATE 600 SQFT ROOFTOP IN BROOKLYN,360707307,Edison,Brooklyn,Bushwick,Entire home/apt,425,2,0
22454253,Spacious 1-Bedrm Apt Washington Heights Manhattan,132883674,Derek,Manhattan,Washington Heights,Entire home/apt,119,30,3
38522188,Room fit for a King,2930761,Despina,Queens,Flushing,Private room,85,4,12
5558242,Sunny Park Slope Studio Brownstone,16548032,Galya,Brooklyn,Park Slope,Entire home/apt,90,30,4
2592640,Great room with awesome amenities!,13272957,Johnny,Brooklyn,Bedford-Stuyvesant,Private room,30,30,1
9866039,"Modern, Large & Cozy 1 BR NYC Apt",314008,Charline,Manhattan,Midtown,Entire home/apt,250,29,8
31101814,Stylish & Spacious Private Room + Bath in Bed-Stuy,229109330,Alejandra,Brooklyn,Bedford-Stuyvesant,Private room,90,5,6
12814578,Colorful Brooklyn Garden Casita,40332331,Joyce,Brooklyn,Windsor Terrace,Entire home/apt,140,1,162
13992742,Cozy Studio in the Heart of Soho,83549989,Ezgi,Manhattan,NoHo,Entire home/apt,215,30,2
50232312,Bushwick Room w/Private Bath in Vintage Loft,4888892,Darina,Brooklyn,Bushwick,Private room,89,2,4
48829183,Awesome Midtown NYC Apartment Close to Everything,310393653,Aycee,Manhattan,Hell's Kitchen,Entire home/apt,89,30,1
3779230,Upper Den,23193,Paris,Brooklyn,Bedford-Stuyvesant,Private room,34,30,9
44475869,Beautiful Apartment in Midtown Manhattan,359499038,City,Manhattan,Hell's Kitchen,Entire home/apt,160,2,9
40596304,1BR on Hudson Yards. near Time Square.,314348516,Jeff,Manhattan,Hell's Kitchen,Entire home/apt,300,1,21
4963511,Dominique's  Cosy NYC crashpad* metro* Bronx Zoo*,310670,Vie,Bronx,Eastchester,Entire home/apt,202,2,20
46485478,The Beautiful Manhattan Club,375996839,Lynn,Manhattan,Midtown,Private room,200,2,0
50423127,Lovely 2 Bedroom Apartment 2 blocks from the Beach,365309485,Charles,Queens,Far Rockaway,Entire home/apt,199,6,3
45350260,Private Bedroom & Bath in Luxury 2 Bedroom Condo,136258488,Darren,Manhattan,Financial District,Private room,300,3,0
31211375,Treehouse Brooklyn Loft,231959634,Eleanor And Alex,Brooklyn,Bedford-Stuyvesant,Private room,44,30,60
20815250,A serene apartment to rejuvenate yourself.,12099193,Alex,Brooklyn,Greenpoint,Entire home/apt,101,2,0
3898329,Best views of Manhattan!,20177186,Ted,Manhattan,Battery Park City,Entire home/apt,200,30,6
14743469,Bensonhurst Gem,19101984,Tuan-Phi,Brooklyn,Bensonhurst,Entire home/apt,51,30,1
263888,Contemporary & Classic Sanctuary on the Hudson,1384559,Catherine,Manhattan,Upper West Side,Entire home/apt,201,2,182
50133103,Island of peace and relaxing,404537587,Irén,Brooklyn,Gravesend,Private room,53,1,0
9724452,Small cozy studio WashingtonHeights,45198805,Erika,Manhattan,Washington Heights,Entire home/apt,70,30,0
4734170,Modern 1 BD near Prospect Park,17893360,Charles,Brooklyn,Crown Heights,Entire home/apt,112,30,18
41348970,Stunning and luxurious 1 Bedroom Apt in Brooklyn!,239396147,Sara,Brooklyn,Fort Greene,Entire home/apt,80,30,5
45879162,The Paul Hotel Luxury with 2 Queen Beds,38592279,Vk,Manhattan,Midtown,Private room,197,1,24
51184699,Private Comfortable Room (hourly Rate) Dyckman,282769227,Renaldo,Manhattan,Inwood,Private room,40,1,0
18499050,Sunny Garden Apt in Historic Park Slope Brownstone,351465,Dasha,Brooklyn,Park Slope,Entire home/apt,190,4,91
1905865,Zen & Cozy 2 Bedroom in Williamsburg,2332618,Alison,Brooklyn,Williamsburg,Entire home/apt,187,3,20
50267398,BED-STUY- the most Beautiful brown stone block!,170964868,Leo,Brooklyn,Bedford-Stuyvesant,Entire home/apt,229,4,2
35650240,1 spacious room close to all public transit,8518298,Sanket,Brooklyn,Williamsburg,Private room,43,30,16
9325951,,33377685,Jonathan,Manhattan,Hell's Kitchen,Entire home/apt,190,30,1
33010659,Surfers Paradise Cozy & Stylish!,159369488,Tara,Queens,Arverne,Private room,353,2,0
15430782,Most walkable location for fun,14016646,Justin,Manhattan,Greenwich Village,Private room,100,30,18
45449384,Modern One Bedroom in Luxury Chelsea Building,22541573,Ken,Manhattan,Chelsea,Entire home/apt,308,30,0
44491409,21min to Manhattan & Safe Neighborhood&PrivateRoom,238989521,Takatomo,Queens,Sunnyside,Private room,36,6,0
35463466,Cozy Studio ⭐ Premium Location in the Village!,266800773,Ximena,Manhattan,Greenwich Village,Entire home/apt,249,30,35
20426726,Brooklyn's finest,141931484,Xie,Brooklyn,Canarsie,Private room,56,3,63
22534758,Beautiful Williamsburg Condo with Private Roof,23949144,Sam,Brooklyn,Williamsburg,Entire home/apt,314,2,6
48298144,private badroom❤2 min to LAG&CITY Filed Flushing,309612914,Abeer,Queens,East Elmhurst,Private room,89,3,0
15453985,Sunny Apartment Close to NYC's Major Attractions,99139601,Rosalia,Bronx,Mott Haven,Entire home/apt,102,2,256
8742567,Alcove Studio in Heart of Chelsea!,45864201,Lindsay B,Manhattan,Chelsea,Entire home/apt,100,30,0
29280869,LES private bedroom in safe apartment building,220601248,Nora,Manhattan,Lower East Side,Private room,70,30,29
49124837,Hotel Room King Bed Chelsea,383332265,Michelle,Manhattan,Chelsea,Private room,413,1,6
34039045,Modern Brick Exposed Brooklyn Apartment!,30995747,John,Brooklyn,Crown Heights,Entire home/apt,150,30,3
46729395,Studio Apartment in Upper East side,51501835,Jeniffer,Manhattan,Upper East Side,Entire home/apt,100,30,0
42543019,Cozy room with lots of light.,173965932,Monica,Bronx,Van Nest,Private room,28,2,29
47394485,Comfortable bedroom with private bathroom,60908748,Maria,Brooklyn,Bushwick,Private room,52,1,38
976242,Cozy East Village Haven,854208,Anna,Manhattan,East Village,Entire home/apt,100,30,41
24921735,Huge Master Bed & bath rooms-Cozy bed & mattress,79651295,Nkem,Queens,Jamaica,Private room,60,1,4
24448560,Room in Hamilton Heights Apr 20-May 20 (flexible),76409499,Kelly,Manhattan,Harlem,Private room,45,30,1
25342124,Private Room near Central Park,7249636,Dima,Manhattan,Upper West Side,Private room,60,30,203
46013670,Well-kept apartment home | 1BR in New York,368944610,Carolyn,Manhattan,Murray Hill,Entire home/apt,262,31,0
8663831,Room in a beautiful apartment,16339935,Amy,Queens,Long Island City,Private room,150,30,1
49292046,beautiful apt in the middle of williamsburg,285523117,Rafael,Brooklyn,Williamsburg,Entire home/apt,110,30,1
36709021,Nature & The City,115063482,Ame,Manhattan,Inwood,Entire home/apt,45,30,9
268335,Modern  Condo w/Luxury Amenities by McCarren Park,65610,Herman,Brooklyn,Williamsburg,Entire home/apt,125,60,1
42624925,PRIME location 2min to train 20min Manhattan,334163301,Soya,Queens,Woodside,Private room,33,30,0
21569360,New Renovated Bedroom in Prime Manhattan Location,13546922,Rob,Manhattan,Midtown,Private room,39,30,45
43860696,Beautiful room in boutique house (Brooklyn),128244964,Camila,Brooklyn,Crown Heights,Private room,90,3,7
5013564,"Prime Location, Close to Everything",1315306,Suzanne,Brooklyn,Park Slope,Private room,110,30,9
222913,Cozy two bedroom in L.E.S.,1157620,Rachel,Manhattan,Lower East Side,Entire home/apt,220,30,223
4399721,Bedroom in Beautiful Brooklyn Loft,22840018,Emily,Brooklyn,Crown Heights,Private room,58,1,4
495249,10min Walk & 15mins to Tourist Spot,2446219,Biren,Queens,Jackson Heights,Private room,111,1,234
856440,YOUR OWN PLACE WITH VIEWS OF CENTRAL PARK,627898,Peter,Manhattan,Midtown,Entire home/apt,119,30,33
20459277,Women only -Peaceful & cozy room - 37th street!,145560149,Yuko,Manhattan,Hell's Kitchen,Private room,98,4,47
37943668,Private room in Prospect Leffert Gardens Gem,287646338,Desiree,Brooklyn,Prospect-Lefferts Gardens,Private room,61,1,14
28506359,"2 Bdrm Central Park-Convenient, Clean, Near Metro",215161436,Sam,Manhattan,Upper West Side,Entire home/apt,345,30,37
39257912,Private room near 7 train airports Citi field,239503360,Elizabeth & Alicia,Queens,Corona,Private room,55,7,20
31136603,"Bright, Luxury Executive Studio",22560728,Sean,Manhattan,Hell's Kitchen,Entire home/apt,75,60,2
35354567,Crescent Garden Room_1,265057419,Dameon,Brooklyn,East New York,Private room,65,30,0
24476209,Inexpensive Private Room with NYC / SIUH/ Ka02/02,104812805,Amarjit S,Staten Island,Concord,Private room,37,4,14
50790405,Comfortable private modern room in dyckman,5907649,Janh,Manhattan,Inwood,Private room,150,30,0
45750319,The Lex  Executive,61391963,Stay With Vibe,Manhattan,Kips Bay,Entire home/apt,99,30,3
40345464,"Brooklyn Bi level 2bdrm 2bth w/yard, washer/dryer",10771121,Nicole,Brooklyn,East New York,Entire home/apt,199,3,3
34481589,Confortable studio,253304582,Iris,Queens,Corona,Entire home/apt,110,11,4
46786946,Art deco/ antique  furnished apartment,368414381,William,Brooklyn,Sheepshead Bay,Entire home/apt,135,30,0
13245033,ร,50855262,Fone,Queens,Elmhurst,Private room,40,30,2
24121842,Woody's Smaller Bedroom,24591977,Woody,Brooklyn,Bedford-Stuyvesant,Private room,60,30,42
45910,Beautiful Queens Brownstone! - 5BR,204539,Mark,Queens,Ridgewood,Entire home/apt,395,30,13
39565248,"Cozy, Clean Room in Quintessential Brooklyn",127863741,Emily,Brooklyn,Clinton Hill,Private room,60,30,12
48226948,Colorful Room #2,25608298,Ashley,Brooklyn,Bedford-Stuyvesant,Private room,53,1,18
9152932,Spacious Duplex w/ Additional Loft.,4313126,Andy,Brooklyn,Bushwick,Entire home/apt,200,30,1
42917177,4min walk from M/R Line : 2020 Spring Renovated,334163301,Soya,Queens,Astoria,Private room,46,30,0
4817139,Studio Apartment in Midtown,21671443,Leandro,Manhattan,Hell's Kitchen,Entire home/apt,135,30,16
736187,"Cozy, clean Greenpoint room with yard access",3842134,Dawn,Brooklyn,Greenpoint,Private room,58,30,37
42205197,Cozy bedroom close to JFK and subway,11641958,Rus,Queens,Ozone Park,Private room,39,1,3
22146792,Centrally located modern Brooklyn penthouse,393018,Phuong,Brooklyn,Carroll Gardens,Entire home/apt,225,30,1
9449718,Brownstone Brooklyn at it's best,3484734,Jaime & Travis,Brooklyn,Bedford-Stuyvesant,Entire home/apt,169,3,37
22108302,Beautiful Bedroom By the Children's Museum,123605746,Brian,Brooklyn,Crown Heights,Private room,58,30,0
47373382,"Hidden Gem in Astoria, 1 MINUTE away to subway",75842183,Anais,Queens,Ditmars Steinway,Private room,52,1,27
51319294,Private Apartment / Shared Bathroom 526,415229081,Eliza,Manhattan,Midtown,Private room,65,1,0
51060831,Unfurnished Full Room in Upper East Side Apartment,305240193,June,Manhattan,Upper East Side,Private room,75,30,0
37944081,Location,287546971,Debra,Brooklyn,Crown Heights,Private room,35,30,1
49047111,Beautiful brownstone charming Park Slope,248531148,Enilda,Brooklyn,Park Slope,Private room,85,2,10
19999906,"MARTIAL LOFT 3: REDEMPTION (downstairs, 3rd room)",15787004,Martial Loft,Brooklyn,Bushwick,Private room,48,30,0
6590570,Harlem Treasure,9777215,Theresa,Manhattan,Harlem,Entire home/apt,117,30,142
34343208,Convenient room in Hell’s Kitchen,34689714,Maria,Manhattan,Hell's Kitchen,Private room,94,30,53
21275837,GRAND CENTRAL MIDTOWN CLEAN ONE-BEDROOM APARTMENT,4976240,Kennedy,Manhattan,Murray Hill,Entire home/apt,100,30,44
22535503,Perfect Vacation Rental for Family,6298158,Sid,Brooklyn,Bedford-Stuyvesant,Private room,114,30,20
17844130,Trendy Apt in Historic Brooklyn Heights,101127101,John,Brooklyn,Brooklyn Heights,Entire home/apt,159,30,34
48561129,Entire 2 bdrm Apt in Soho with Private Roof Deck,3739543,Eoin,Manhattan,Nolita,Entire home/apt,200,30,0
